Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	 	1.542E-5	5.252E-2	1.117E-3	9.734E-3	23	1605	SOX5,CDKN2A,TCF4,TSHZ3,TCF3,ZNF536,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,RUNX1T1,CBFB,TBL1XR1,ARID5B,UHRF1,ZFHX3,CTBP2,PAX5,STAG2,TP53
GO: Biological Process	GO:0032259	methylation	 	1.629E-5	5.547E-2	1.156E-3	1.007E-2	11	413	NCOA6,ATRX,KDM4C,XBP1,KMT2C,MTAP,BTG1,AUTS2,UHRF1,KMT2A,PAX5
GO: Biological Process	GO:0030183	B cell differentiation	 	1.771E-5	6.031E-2	1.225E-3	1.067E-2	7	149	RAG1,RAG2,TCF3,ABL1,XBP1,IKZF1,TP53
GO: Biological Process	GO:0050855	regulation of B cell receptor signaling pathway	 	1.799E-5	6.127E-2	1.225E-3	1.067E-2	4	29	RUNX1,CBFB,ELF1,PAX5
GO: Biological Process	GO:0030155	regulation of cell adhesion	 	2.113E-5	7.198E-2	1.411E-3	1.229E-2	15	777	CDKN2A,RAG1,ABL1,DSCAM,XBP1,IKZF1,BTLA,RUNX1,CBFB,DOCK5,MAGI2,ZFHX3,PRKG1,DMD,EPHA3
GO: Biological Process	GO:0031327	negative regulation of cellular biosynthetic process	 	2.225E-5	7.577E-2	1.457E-3	1.269E-2	24	1761	SOX5,CDKN2A,TCF4,TSHZ3,TCF3,ZNF536,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,RUNX1T1,CBFB,TBL1XR1,ARID5B,UHRF1,ZFHX3,CTBP2,PAX5,PRKG1,STAG2,TP53
GO: Biological Process	GO:0030217	T cell differentiation	 	2.322E-5	7.910E-2	1.464E-3	1.275E-2	9	280	RAG1,RAG2,TCF3,ABL1,XBP1,IKZF1,RUNX1,CBFB,TP53
GO: Biological Process	GO:0043414	macromolecule methylation	 	2.329E-5	7.934E-2	1.464E-3	1.275E-2	10	352	NCOA6,ATRX,KDM4C,XBP1,KMT2C,BTG1,AUTS2,UHRF1,KMT2A,PAX5
GO: Biological Process	GO:0099560	synaptic membrane adhesion	 	2.363E-5	8.050E-2	1.464E-3	1.275E-2	4	31	MAGI2,PTPRD,NRXN1,EPHA3
GO: Biological Process	GO:0002327	immature B cell differentiation	 	2.532E-5	8.623E-2	1.540E-3	1.341E-2	3	11	RAG1,RAG2,ABL1
GO: Biological Process	GO:0009890	negative regulation of biosynthetic process	 	3.095E-5	1.054E-1	1.847E-3	1.608E-2	24	1797	SOX5,CDKN2A,TCF4,TSHZ3,TCF3,ZNF536,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,RUNX1T1,CBFB,TBL1XR1,ARID5B,UHRF1,ZFHX3,CTBP2,PAX5,PRKG1,STAG2,TP53
GO: Biological Process	GO:0042127	regulation of cell population proliferation	 	3.144E-5	1.071E-1	1.847E-3	1.608E-2	25	1921	CDKN2A,MYCN,CDKN2B,TCF3,ABL1,RB1,KDM4C,XBP1,BTLA,NR3C1,RUNX1,PRKRA,MAGI2,KMT2C,TSC22D1,MYCNOS,ARID2,BTG1,UHRF1,KMT2A,CTBP2,PRKG1,PBX1,TP53,CD200
GO: Biological Process	GO:0010558	negative regulation of macromolecule biosynthetic process	 	3.837E-5	1.307E-1	2.215E-3	1.930E-2	23	1700	SOX5,CDKN2A,TCF4,TSHZ3,TCF3,ZNF536,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,RUNX1T1,CBFB,TBL1XR1,ARID5B,UHRF1,ZFHX3,CTBP2,PAX5,STAG2,TP53
GO: Biological Process	GO:0045621	positive regulation of lymphocyte differentiation	 	4.212E-5	1.435E-1	2.391E-3	2.083E-2	6	116	RAG1,TOX,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0048537	mucosal-associated lymphoid tissue development	 	4.354E-5	1.483E-1	2.392E-3	2.083E-2	3	13	TCF3,TOX,IKZF1
GO: Biological Process	GO:0048541	Peyer's patch development	 	4.354E-5	1.483E-1	2.392E-3	2.083E-2	3	13	TCF3,TOX,IKZF1
GO: Biological Process	GO:0031056	regulation of histone modification	 	4.617E-5	1.573E-1	2.496E-3	2.175E-2	7	173	ATRX,KDM4C,XBP1,AUTS2,KMT2A,PAX5,TP53
GO: Biological Process	GO:1902036	regulation of hematopoietic stem cell differentiation	 	4.952E-5	1.687E-1	2.617E-3	2.280E-2	5	73	TCF3,ABL1,RUNX1,CBFB,KMT2A
GO: Biological Process	GO:0007610	behavior	 	4.995E-5	1.701E-1	2.617E-3	2.280E-2	14	739	MKKS,RAG1,DSCAM,GRIK2,NR3C1,RUNX1,NRXN3,NRXN1,CNTNAP2,AUTS2,KMT2A,ZFHX3,PAX5,TP53
GO: Biological Process	GO:1902107	positive regulation of leukocyte differentiation	 	5.532E-5	1.884E-1	2.855E-3	2.487E-2	7	178	RAG1,TOX,RB1,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0030098	lymphocyte differentiation	 	7.424E-5	2.529E-1	3.749E-3	3.265E-2	10	404	RAG1,RAG2,TCF3,ABL1,TOX,XBP1,IKZF1,RUNX1,CBFB,TP53
GO: Biological Process	GO:0007267	cell-cell signaling	 	7.484E-5	2.549E-1	3.749E-3	3.265E-2	24	1899	TSHZ3,AMER1,ABL1,XBP1,GRIK2,NR3C1,RUNX1,CBFB,GPC6,BCR,TBL1XR1,ITPR2,MAGI2,NRXN3,PTPRD,NRXN1,CEP89,CNTNAP2,SORCS2,KMT2A,MLLT3,DLG2,CTBP2,GPC5
GO: Biological Process	GO:0007158	neuron cell-cell adhesion	 	8.423E-5	2.869E-1	4.158E-3	3.622E-2	3	16	NCAM2,NRXN3,NRXN1
GO: Biological Process	GO:0002331	pre-B cell allelic exclusion	 	8.832E-5	3.008E-1	4.265E-3	3.715E-2	2	3	RAG1,RAG2
GO: Biological Process	GO:0061061	muscle structure development	 	8.891E-5	3.028E-1	4.265E-3	3.715E-2	14	780	TSHZ3,TCF3,MYH11,ABL1,RB1,XBP1,NR3C1,BTG1,RBFOX1,ARID5B,ZFHX3,PAX5,PRKG1,DMD
GO: Biological Process	GO:0060322	head development	 	9.287E-5	3.163E-1	4.393E-3	3.827E-2	15	885	MKKS,NCOA6,ABL1,ATRX,NDE1,IKZF1,BCR,NRXN1,ARID5B,CNTNAP2,MACROD2,ZFHX3,PAX5,PRKG1,TP53
GO: Biological Process	GO:0097106	postsynaptic density organization	 	9.655E-5	3.288E-1	4.428E-3	3.857E-2	4	44	MAGI2,PTPRD,NRXN1,DLG2
GO: Biological Process	GO:0048536	spleen development	 	9.655E-5	3.288E-1	4.428E-3	3.857E-2	4	44	CDKN2B,ABL1,KMT2A,PBX1
GO: Biological Process	GO:0042113	B cell activation	 	9.949E-5	3.389E-1	4.428E-3	3.857E-2	9	338	RAG1,RAG2,TCF3,VPREB1,ABL1,XBP1,IKZF1,BTLA,TP53
GO: Biological Process	GO:0098916	anterograde trans-synaptic signaling	 	1.001E-4	3.410E-1	4.428E-3	3.857E-2	15	891	TSHZ3,ABL1,XBP1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,CEP89,CNTNAP2,SORCS2,KMT2A,DLG2,CTBP2
GO: Biological Process	GO:0007268	chemical synaptic transmission	 	1.001E-4	3.410E-1	4.428E-3	3.857E-2	15	891	TSHZ3,ABL1,XBP1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,CEP89,CNTNAP2,SORCS2,KMT2A,DLG2,CTBP2
GO: Biological Process	GO:0048568	embryonic organ development	 	1.023E-4	3.483E-1	4.465E-3	3.889E-2	11	506	MKKS,MYCN,NCOA6,RUNX1,BCR,PRKRA,ARID2,KMT2A,PAX5,PBX1,TP53
GO: Biological Process	GO:0099537	trans-synaptic signaling	 	1.119E-4	3.811E-1	4.824E-3	4.202E-2	15	900	TSHZ3,ABL1,XBP1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,CEP89,CNTNAP2,SORCS2,KMT2A,DLG2,CTBP2
GO: Biological Process	GO:0035264	multicellular organism growth	 	1.149E-4	3.913E-1	4.892E-3	4.261E-2	7	200	MKKS,ATRX,IKZF1,TBL1XR1,KMT2C,ARID5B,TP53
GO: Biological Process	GO:0043009	chordate embryonic development	 	1.255E-4	4.276E-1	5.235E-3	4.560E-2	14	806	SOX5,MYCN,NCOA6,TSHZ3,ABL1,KDM4C,MATR3,RUNX1,TBL1XR1,LRP1B,LPAR6,PAX5,PBX1,TP53
GO: Biological Process	GO:0045619	regulation of lymphocyte differentiation	 	1.260E-4	4.292E-1	5.235E-3	4.560E-2	7	203	RAG1,ABL1,TOX,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0007417	central nervous system development	 	1.299E-4	4.424E-1	5.312E-3	4.627E-2	17	1129	MKKS,SOX5,MYCN,NCOA6,ABL1,ATRX,NDE1,IKZF1,RUNX1,BCR,NRXN1,CNTNAP2,MACROD2,ZFHX3,PAX5,PRKG1,TP53
GO: Biological Process	GO:0099536	synaptic signaling	 	1.310E-4	4.462E-1	5.312E-3	4.627E-2	15	913	TSHZ3,ABL1,XBP1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,CEP89,CNTNAP2,SORCS2,KMT2A,DLG2,CTBP2
GO: Biological Process	GO:0018023	peptidyl-lysine trimethylation	 	1.361E-4	4.635E-1	5.453E-3	4.750E-2	4	48	NCOA6,ATRX,KDM4C,KMT2A
GO: Biological Process	GO:0007346	regulation of mitotic cell cycle	 	1.383E-4	4.711E-1	5.478E-3	4.772E-2	13	713	CDKN2A,CDKN2B,TCF3,ABL1,ATRX,NDE1,RB1,MAGI2,HECW2,BTG1,PBX1,STAG2,TP53
GO: Biological Process	GO:1901532	regulation of hematopoietic progenitor cell differentiation	 	1.418E-4	4.831E-1	5.553E-3	4.837E-2	5	91	TCF3,ABL1,RUNX1,CBFB,KMT2A
GO: Biological Process	GO:0033151	V(D)J recombination	 	1.440E-4	4.905E-1	5.574E-3	4.856E-2	3	19	RAG1,RAG2,TCF3
GO: Biological Process	GO:0048469	cell maturation	 	1.509E-4	5.140E-1	5.775E-3	5.031E-2	7	209	RB1,XBP1,RUNX1,CBFB,NRXN1,CNTNAP2,DLG2
GO: Biological Process	GO:0048863	stem cell differentiation	 	1.594E-4	5.429E-1	5.978E-3	5.207E-2	8	282	SOX5,TCF3,ABL1,KDM4C,RUNX1,CBFB,KMT2A,TP53
GO: Biological Process	GO:0099084	postsynaptic specialization organization	 	1.597E-4	5.440E-1	5.978E-3	5.207E-2	4	50	MAGI2,PTPRD,NRXN1,DLG2
GO: Biological Process	GO:0031175	neuron projection development	 	1.636E-4	5.574E-1	6.058E-3	5.277E-2	17	1151	ABL1,DSCAM,RB1,NCAM2,NR3C1,MAGI2,PTPN9,NRXN3,DST,PTPRD,NRXN1,HECW2,CNTNAP2,AUTS2,PRKG1,DMD,EPHA3
GO: Biological Process	GO:0009792	embryo development ending in birth or egg hatching	 	1.682E-4	5.730E-1	6.161E-3	5.367E-2	14	829	SOX5,MYCN,NCOA6,TSHZ3,ABL1,KDM4C,MATR3,RUNX1,TBL1XR1,LRP1B,LPAR6,PAX5,PBX1,TP53
GO: Biological Process	GO:0007420	brain development	 	1.703E-4	5.802E-1	6.172E-3	5.377E-2	14	830	MKKS,NCOA6,ABL1,ATRX,NDE1,IKZF1,BCR,NRXN1,CNTNAP2,MACROD2,ZFHX3,PAX5,PRKG1,TP53
GO: Biological Process	GO:1903706	regulation of hemopoiesis	 	1.748E-4	5.953E-1	6.180E-3	5.384E-2	11	538	RAG1,TCF3,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1,CBFB,KMT2C,KMT2A
GO: Biological Process	GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation	 	1.760E-4	5.995E-1	6.180E-3	5.384E-2	2	4	RUNX1,CBFB
GO: Biological Process	GO:0097118	neuroligin clustering involved in postsynaptic membrane assembly	 	1.760E-4	5.995E-1	6.180E-3	5.384E-2	2	4	MAGI2,NRXN1
GO: Biological Process	GO:1902275	regulation of chromatin organization	 	1.848E-4	6.295E-1	6.424E-3	5.595E-2	7	216	ATRX,KDM4C,XBP1,AUTS2,KMT2A,PAX5,TP53
GO: Biological Process	GO:0060612	adipose tissue development	 	2.005E-4	6.830E-1	6.899E-3	6.010E-2	4	53	AMER1,XBP1,TBL1XR1,ARID5B
GO: Biological Process	GO:1905475	regulation of protein localization to membrane	 	2.247E-4	7.652E-1	7.576E-3	6.600E-2	7	223	GPC6,MAGI2,PTPN9,NRXN1,GPC5,TP53,EPHA3
GO: Biological Process	GO:1903708	positive regulation of hemopoiesis	 	2.247E-4	7.652E-1	7.576E-3	6.600E-2	7	223	RAG1,TOX,RB1,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0045785	positive regulation of cell adhesion	 	2.333E-4	7.946E-1	7.790E-3	6.786E-2	10	465	RAG1,ABL1,XBP1,IKZF1,BTLA,RUNX1,CBFB,DOCK5,ZFHX3,DMD
GO: Biological Process	GO:0120036	plasma membrane bounded cell projection organization	 	2.360E-4	8.039E-1	7.791E-3	6.786E-2	22	1790	MKKS,ABL1,DSCAM,NDE1,RB1,NCAM2,NR3C1,MAGI2,PTPN9,NRXN3,DST,PTPRD,NRXN1,CEP89,HECW2,CNTNAP2,AUTS2,PRKG1,DMD,SPAG16,TP53,EPHA3
GO: Biological Process	GO:0030219	megakaryocyte differentiation	 	2.422E-4	8.251E-1	7.791E-3	6.786E-2	5	102	CDKN2B,RUNX1,CBFB,KMT2C,KMT2A
GO: Biological Process	GO:0045582	positive regulation of T cell differentiation	 	2.422E-4	8.251E-1	7.791E-3	6.786E-2	5	102	RAG1,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0008285	negative regulation of cell population proliferation	 	2.425E-4	8.258E-1	7.791E-3	6.786E-2	14	859	CDKN2A,CDKN2B,RB1,BTLA,RUNX1,PRKRA,MAGI2,ARID2,BTG1,KMT2A,CTBP2,PRKG1,TP53,CD200
GO: Biological Process	GO:0061647	histone H3-K9 modification	 	2.484E-4	8.460E-1	7.907E-3	6.887E-2	4	56	ATRX,KDM4C,KMT2A,PAX5
GO: Biological Process	GO:0042100	B cell proliferation	 	2.535E-4	8.634E-1	7.995E-3	6.964E-2	5	103	RAG2,TCF3,VPREB1,ABL1,BTLA
GO: Biological Process	GO:0033044	regulation of chromosome organization	 	2.582E-4	8.795E-1	8.069E-3	7.029E-2	9	384	ATRX,RB1,KDM4C,XBP1,HECW2,AUTS2,KMT2A,PAX5,TP53
GO: Biological Process	GO:0072359	circulatory system development	 	2.842E-4	9.681E-1	8.577E-3	7.471E-2	18	1323	MKKS,TCF4,NCOA6,MYH11,ABL1,ERG,RB1,MATR3,XBP1,NR3C1,RUNX1,NRXN3,NRXN1,ARID2,BTG1,PRKG1,TP53,EPHA3
GO: Biological Process	GO:0051703	intraspecies interaction between organisms	 	2.845E-4	9.691E-1	8.577E-3	7.471E-2	4	58	MKKS,NRXN3,NRXN1,CNTNAP2
GO: Biological Process	GO:0035176	social behavior	 	2.845E-4	9.691E-1	8.577E-3	7.471E-2	4	58	MKKS,NRXN3,NRXN1,CNTNAP2
GO: Biological Process	GO:0048538	thymus development	 	2.845E-4	9.691E-1	8.577E-3	7.471E-2	4	58	RAG1,ABL1,IKZF1,PBX1
GO: Biological Process	GO:0008038	neuron recognition	 	3.040E-4	1.000E0	9.002E-3	7.842E-2	4	59	DSCAM,NCAM2,CNTNAP2,EPHA3
GO: Biological Process	GO:0042551	neuron maturation	 	3.040E-4	1.000E0	9.002E-3	7.842E-2	4	59	RB1,NRXN1,CNTNAP2,DLG2
GO: Biological Process	GO:0045580	regulation of T cell differentiation	 	3.120E-4	1.000E0	9.160E-3	7.979E-2	6	167	RAG1,ABL1,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0030030	cell projection organization	 	3.170E-4	1.000E0	9.227E-3	8.037E-2	22	1828	MKKS,ABL1,DSCAM,NDE1,RB1,NCAM2,NR3C1,MAGI2,PTPN9,NRXN3,DST,PTPRD,NRXN1,CEP89,HECW2,CNTNAP2,AUTS2,PRKG1,DMD,SPAG16,TP53,EPHA3
GO: Biological Process	GO:0048872	homeostasis of number of cells	 	3.367E-4	1.000E0	9.719E-3	8.466E-2	8	315	RAG1,TCF3,VPREB1,ABL1,RB1,IKZF1,BCR,KMT2A
GO: Biological Process	GO:0051568	histone H3-K4 methylation	 	3.679E-4	1.000E0	1.047E-2	9.119E-2	4	62	NCOA6,KMT2C,AUTS2,KMT2A
GO: Biological Process	GO:0010720	positive regulation of cell development	 	3.689E-4	1.000E0	1.047E-2	9.119E-2	12	686	TCF4,TCF3,ABL1,DSCAM,KDM4C,NR3C1,RUNX1,DOCK5,MAGI2,PTPRD,DMD,EPHA3
GO: Biological Process	GO:0007050	cell cycle arrest	 	3.874E-4	1.000E0	1.080E-2	9.406E-2	7	244	CDKN2A,CDKN2B,ABL1,RB1,MAGI2,ZFHX3,TP53
GO: Biological Process	GO:0050865	regulation of cell activation	 	3.886E-4	1.000E0	1.080E-2	9.406E-2	12	690	RAG1,TCF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,CBFB,BCR,PRKG1,CD200
GO: Biological Process	GO:0002521	leukocyte differentiation	 	3.899E-4	1.000E0	1.080E-2	9.406E-2	11	591	RAG1,RAG2,TCF3,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1,CBFB,TP53
GO: Biological Process	GO:0050808	synapse organization	 	4.015E-4	1.000E0	1.103E-2	9.606E-2	10	498	ABL1,DSCAM,LINGO2,MAGI2,NRXN3,PTPRD,NRXN1,DLG2,CTBP2,EPHA3
GO: Biological Process	GO:1902105	regulation of leukocyte differentiation	 	4.231E-4	1.000E0	1.153E-2	1.004E-1	8	326	RAG1,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1,CBFB
GO: Biological Process	GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation	 	4.369E-4	1.000E0	1.181E-2	1.029E-1	2	6	RUNX1,CBFB
GO: Biological Process	GO:0051570	regulation of histone H3-K9 methylation	 	4.698E-4	1.000E0	1.250E-2	1.089E-1	3	28	ATRX,KDM4C,PAX5
GO: Biological Process	GO:0099558	maintenance of synapse structure	 	4.698E-4	1.000E0	1.250E-2	1.089E-1	3	28	MAGI2,DLG2,CTBP2
GO: Biological Process	GO:0033043	regulation of organelle organization	 	5.183E-4	1.000E0	1.357E-2	1.182E-1	18	1391	MKKS,ABL1,ATRX,RB1,KDM4C,XBP1,ADD3,DST,PTPRD,NRXN1,HECW2,PDE4DIP,AUTS2,KMT2A,PAX5,STAG2,TP53,EPHA3
GO: Biological Process	GO:0001701	in utero embryonic development	 	5.216E-4	1.000E0	1.357E-2	1.182E-1	10	515	SOX5,NCOA6,TSHZ3,KDM4C,MATR3,RUNX1,TBL1XR1,LRP1B,LPAR6,TP53
GO: Biological Process	GO:0035162	embryonic hemopoiesis	 	5.219E-4	1.000E0	1.357E-2	1.182E-1	3	29	RUNX1,KMT2A,PBX1
GO: Biological Process	GO:0043113	receptor clustering	 	5.537E-4	1.000E0	1.429E-2	1.245E-1	4	69	GRIK2,MAGI2,NRXN1,DLG2
GO: Biological Process	GO:0018205	peptidyl-lysine modification	 	5.583E-4	1.000E0	1.430E-2	1.245E-1	9	427	NCOA6,TCF3,ATRX,KDM4C,NUP98,KMT2C,AUTS2,KMT2A,PAX5
GO: Biological Process	GO:0030325	adrenal gland development	 	5.776E-4	1.000E0	1.465E-2	1.276E-1	3	30	NR3C1,ARID5B,PBX1
GO: Biological Process	GO:0050885	neuromuscular process controlling balance	 	5.848E-4	1.000E0	1.465E-2	1.276E-1	4	70	ABL1,BCR,NRXN1,RBFOX1
GO: Biological Process	GO:0050854	regulation of antigen receptor-mediated signaling pathway	 	5.848E-4	1.000E0	1.465E-2	1.276E-1	4	70	RUNX1,CBFB,ELF1,PAX5
GO: Biological Process	GO:0042297	vocal learning	 	6.095E-4	1.000E0	1.493E-2	1.301E-1	2	7	NRXN1,CNTNAP2
GO: Biological Process	GO:0098596	imitative learning	 	6.095E-4	1.000E0	1.493E-2	1.301E-1	2	7	NRXN1,CNTNAP2
GO: Biological Process	GO:0002329	pre-B cell differentiation	 	6.095E-4	1.000E0	1.493E-2	1.301E-1	2	7	RAG1,RAG2
GO: Biological Process	GO:0097120	receptor localization to synapse	 	6.171E-4	1.000E0	1.501E-2	1.308E-1	4	71	GPC6,MAGI2,NRXN1,DLG2
GO: Biological Process	GO:2001252	positive regulation of chromosome organization	 	6.714E-4	1.000E0	1.611E-2	1.403E-1	6	193	ATRX,RB1,XBP1,AUTS2,KMT2A,TP53
GO: Biological Process	GO:0048870	cell motility	 	6.764E-4	1.000E0	1.611E-2	1.403E-1	22	1932	MKKS,VPREB1,ABL1,ERG,NDE1,XBP1,GPC6,BCR,PTPRT,DOCK5,MAGI2,DST,ARID2,BTG1,ARID5B,AUTS2,GPC5,PRKG1,SPAG16,TP53,CD200,EPHA3
GO: Biological Process	GO:0051674	localization of cell	 	6.764E-4	1.000E0	1.611E-2	1.403E-1	22	1932	MKKS,VPREB1,ABL1,ERG,NDE1,XBP1,GPC6,BCR,PTPRT,DOCK5,MAGI2,DST,ARID2,BTG1,ARID5B,AUTS2,GPC5,PRKG1,SPAG16,TP53,CD200,EPHA3
GO: Biological Process	GO:0006939	smooth muscle contraction	 	6.879E-4	1.000E0	1.627E-2	1.417E-1	5	128	MKKS,TSHZ3,MYH11,DOCK5,PRKG1
GO: Biological Process	GO:0050853	B cell receptor signaling pathway	 	7.125E-4	1.000E0	1.662E-2	1.448E-1	5	129	ABL1,RUNX1,CBFB,ELF1,PAX5
GO: Biological Process	GO:0009791	post-embryonic development	 	7.125E-4	1.000E0	1.662E-2	1.448E-1	5	129	ABL1,ATRX,DSCAM,ARID5B,KMT2A
GO: Biological Process	GO:0042110	T cell activation	 	7.201E-4	1.000E0	1.668E-2	1.453E-1	10	537	RAG1,RAG2,TCF3,ABL1,XBP1,IKZF1,BTLA,RUNX1,CBFB,TP53
GO: Biological Process	GO:0050804	modulation of chemical synaptic transmission	 	7.409E-4	1.000E0	1.693E-2	1.474E-1	10	539	TSHZ3,ABL1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,SORCS2,KMT2A
GO: Biological Process	GO:0002244	hematopoietic progenitor cell differentiation	 	7.473E-4	1.000E0	1.693E-2	1.474E-1	6	197	TCF3,ABL1,RUNX1,CBFB,KMT2A,TP53
GO: Biological Process	GO:0099177	regulation of trans-synaptic signaling	 	7.514E-4	1.000E0	1.693E-2	1.474E-1	10	540	TSHZ3,ABL1,GRIK2,NR3C1,BCR,NRXN3,PTPRD,NRXN1,SORCS2,KMT2A
GO: Biological Process	GO:0051093	negative regulation of developmental process	 	7.540E-4	1.000E0	1.693E-2	1.474E-1	16	1194	MYCN,TCF4,TCF3,ZNF536,ABL1,RB1,XBP1,RUNX1,RUNX1T1,CBFB,BCR,PTPN9,ZFHX3,PBX1,TP53,EPHA3
GO: Biological Process	GO:0002694	regulation of leukocyte activation	 	7.554E-4	1.000E0	1.693E-2	1.474E-1	11	640	RAG1,TCF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,CBFB,BCR,CD200
GO: Biological Process	GO:0001779	natural killer cell differentiation	 	7.671E-4	1.000E0	1.708E-2	1.487E-1	3	33	TCF3,TOX,IKZF1
GO: Biological Process	GO:0045930	negative regulation of mitotic cell cycle	 	7.956E-4	1.000E0	1.759E-2	1.532E-1	8	359	CDKN2A,CDKN2B,ABL1,ATRX,RB1,MAGI2,BTG1,TP53
GO: Biological Process	GO:0060613	fat pad development	 	8.097E-4	1.000E0	1.759E-2	1.532E-1	2	8	TBL1XR1,ARID5B
GO: Biological Process	GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation	 	8.097E-4	1.000E0	1.759E-2	1.532E-1	2	8	RUNX1,CBFB
GO: Biological Process	GO:0022407	regulation of cell-cell adhesion	 	8.106E-4	1.000E0	1.759E-2	1.532E-1	9	450	RAG1,ABL1,XBP1,IKZF1,BTLA,RUNX1,CBFB,MAGI2,PRKG1
GO: Biological Process	GO:0071559	response to transforming growth factor beta	 	8.215E-4	1.000E0	1.771E-2	1.543E-1	7	277	SOX5,CDKN2B,XBP1,NR3C1,RUNX1,ZFHX3,TP53
GO: Biological Process	GO:0045596	negative regulation of cell differentiation	 	8.271E-4	1.000E0	1.772E-2	1.543E-1	13	860	MYCN,TCF3,ZNF536,RB1,XBP1,RUNX1,RUNX1T1,CBFB,PTPN9,ZFHX3,PBX1,TP53,EPHA3
GO: Biological Process	GO:0099633	protein localization to postsynaptic specialization membrane	 	8.380E-4	1.000E0	1.773E-2	1.544E-1	3	34	GPC6,MAGI2,DLG2
GO: Biological Process	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	 	8.380E-4	1.000E0	1.773E-2	1.544E-1	3	34	GPC6,MAGI2,DLG2
GO: Biological Process	GO:0007416	synapse assembly	 	8.734E-4	1.000E0	1.827E-2	1.592E-1	6	203	DSCAM,LINGO2,MAGI2,NRXN3,PTPRD,NRXN1
GO: Biological Process	GO:0042692	muscle cell differentiation	 	8.762E-4	1.000E0	1.827E-2	1.592E-1	9	455	TSHZ3,TCF3,MYH11,ABL1,RB1,XBP1,NR3C1,PRKG1,DMD
GO: Biological Process	GO:0051705	multi-organism behavior	 	8.799E-4	1.000E0	1.827E-2	1.592E-1	4	78	MKKS,NRXN3,NRXN1,CNTNAP2
GO: Biological Process	GO:0045637	regulation of myeloid cell differentiation	 	9.309E-4	1.000E0	1.922E-2	1.674E-1	7	283	TCF3,RB1,IKZF1,RUNX1,CBFB,KMT2C,KMT2A
GO: Biological Process	GO:0051251	positive regulation of lymphocyte activation	 	9.833E-4	1.000E0	2.018E-2	1.757E-1	8	371	RAG1,TCF3,TOX,XBP1,IKZF1,BTLA,RUNX1,CBFB
GO: Biological Process	GO:1904375	regulation of protein localization to cell periphery	 	9.971E-4	1.000E0	2.034E-2	1.771E-1	5	139	GPC6,MAGI2,PTPN9,NRXN1,EPHA3
GO: Biological Process	GO:0045652	regulation of megakaryocyte differentiation	 	1.014E-3	1.000E0	2.051E-2	1.786E-1	4	81	RUNX1,CBFB,KMT2C,KMT2A
GO: Biological Process	GO:0051962	positive regulation of nervous system development	 	1.019E-3	1.000E0	2.051E-2	1.786E-1	11	664	TCF4,TCF3,DSCAM,KDM4C,LINGO2,NR3C1,MAGI2,PTPRD,NRXN1,DMD,EPHA3
GO: Biological Process	GO:0051130	positive regulation of cellular component organization	 	1.026E-3	1.000E0	2.051E-2	1.786E-1	17	1351	ABL1,ATRX,DSCAM,RB1,XBP1,IKZF1,LINGO2,NR3C1,DOCK5,MAGI2,PTPRD,NRXN1,AUTS2,KMT2A,DMD,TP53,EPHA3
GO: Biological Process	GO:0030518	intracellular steroid hormone receptor signaling pathway	 	1.030E-3	1.000E0	2.051E-2	1.786E-1	5	140	NCOA6,RB1,NR3C1,RUNX1,CBFB
GO: Biological Process	GO:0098597	observational learning	 	1.037E-3	1.000E0	2.054E-2	1.789E-1	2	9	NRXN1,CNTNAP2
GO: Biological Process	GO:0090398	cellular senescence	 	1.061E-3	1.000E0	2.089E-2	1.820E-1	4	82	CDKN2A,CDKN2B,ABL1,TP53
